postUrl,postCode,ownerUsername,text,TP_rating
https://www.instagram.com/p/ChYgCLAjxjt/,ChYgCLAjxjt,meggs1618,Couldn’t agree with this more!!!! My current goal is once a day and hopefully to work up from there!!,
https://www.instagram.com/p/ChiGyzvpTut/,ChiGyzvpTut,haakaausa,May we repost this? ❤️,
https://www.instagram.com/p/ChiGyzvpTut/,ChiGyzvpTut,jodiharing,Yay!!!! So happy for you! Great progress!,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,kennizz22,"Did it with my first because he lost 12% of his birth weight and I never had a full supply so just went to exclusively pumping after a month of triple feeding.

Did it with my second as well because she was only getting 1.5 from me and she may have a tongue tie, getting it checked out by doctor next week. I’m already exclusively pumping again after a month of triple feeding",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,rosannagram28,"OMG I’m doing it right now bc my lc suggested it so baby gains a little more weight! I didn’t know it was a thing!! “Triple feeding” 😳 Definitely, not beneficial long term as far as my physical and mental state 🫤",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,skypan.australia,"I did triple feeding with my baby boy born Oct 2021 at 35 weeks. He was too sleepy and small to breastfeed at first, so in the NICU we started triple feeding. I kept at it for 8 weeks hoping my baby would learn how to feed exclusively from the breast. He eventually learnt and built his strength to the point where I did not need to supplement with a bottle for each feed. Even if a feed would take an hour. After 12 weeks, I started offering just my nipple instead of the shield and amazingly my baby started getting the hang of it! 7.5 months in to our BF journey now I am so grateful that I kept up the triple feeding. It was one of the most intense experiences of my life, such a whirlwind. Barely any time to sleep or do anything apart from tend to baby, pump parts, and basic self care. To anyone going through it right now... it can get better, it will end, take it day by day... you are doing an amazing job.",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,melliellie,Four long months with my first. No surprise it really impacted my emotional well-being!,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,awheela86,I did it for my little girl who was born at 35 weeks for 3 months before ditching breastfeeding - she wasn’t transferring enough. 😢 i worked with an LC and it just didn’t work out. I’m still expressing and just giving bottles now.,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,laura_mosstross,I’ve been triple feeding for 3 months but in the last month started to up the sessions that I try EBF. I was told to do it by my hospital LC but I don’t feel like I was ever given a game plan for how to transition to whatever the long-term goal might be. It is mentally exhausting and because of all of the pumping and measuring it is terrifying to just BF and not know exactly what baby is getting (which is why I don’t EBF yet). I am also so afraid of doing anything to impact supply since I worked hard to have it grow… but I think I may have a slight oversupply; just really don’t know.,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,amycwinik,"Triple fed for 2 weeks due to IGT/Hypoplasia. Wanted to exhaust every possible way I could increase my supply so see what I was capable of. Unfortunately it didn’t result in a significant improvement. Also commenced Motillium. Had no idea there wad a condition that existed that meant no matter what I did, I would never be able to breast feed exclusively. Once I exhausted everything possible avenue I felt more at peace with what was occurring. Couldn’t have breast fed without the support of my amazing LC. There should be more awareness about IGT.",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,kaay5995,"I triple fed for 3 years, then did it for 4 months with my second when he developed a preference. 😪",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,tanner_times,"We’re going on two months of triple feeding, we found our groove because baby has worse reflux from breastfeeding and we were on the weight gain rollercoaster too! Ready to eliminate pumping when I can! 🔥🔥",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,sunshine_triplet_mama,I’m triple feeding cos I’m triplet feeding 😂😅,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,carnivorous_crystal,I've been triple feeding for 5 months now. She does not transfer very well. It is our new norm. Hard? 100% but she is worth it❤️,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,_allisonscott._,"So surprised to hear this was advised to so many moms of babies who lost 10% of birth weight! My son lost 11% but never did they suggest anything. My LC reassured me that it just happens especially because I had lots of water weight, and was on IV fluids for over 24 hours before birth. I breastfed him religiously every two hours for the first five days after his pediatric appt and he had already gained 10oz back. I was exhausted just doing that, I can’t imagine adding the other steps!",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,kyleendaytona,I did it with my first for 2 months and I only stopped because my LC told me I had done what I could for my supply and it was time to give myself a break.,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,rock.me.momma,Triple pumped for 6 weeks. Tongue tie was causing low transfer of milk but separation didn’t help as my girl had got used to the bottle and refused the breast. Having to stop bf after 3 months which makes me super sad.,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,vera.bubbles,Triple fed both babes in the beginning as low supply in early days and with my first did it probably long than I should because it’s scary not knowing if they are getting enough from the breast and pumping to increase and BM top ups and not having enough BM from pumping then formula top ups far out just exhausting…then I dropped the pumping and just did top ups with formula and the just before 12 months both decided bottles are not needed and just Breastfeed and eat solids!,
https://www.instagram.com/p/CdDXjJbvU5H/,CdDXjJbvU5H,the_nurtured_parent,🙌 Keep spreading the word!,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,kellys.winging.it,"Sending you so much love. There is some excellent content on here especially from the likes of @prof_amybrown who covers topics like breastfeeding trauma (when mum's don't feel like they got what they wanted). I think the key thing is to have some one on one support as you have been through so much this past 8.5 weeks. Might be worth asking your health visitor or contacting the community midwife to see if they can point you in the direction of local support. I know when I was pumping when I returned to work and she was still drinking it all at nursery I started struggling to get enough and my local group supported me with some tips and different methods to help. I'm not going to say they will have a magic fix but, whatever choice you make for you and your family, you can get support x",
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,cloth_bottom,Breastfeeding is not easy at all. It can feel really isolating to see the positive breastfeeding stories. I struggled with my first breastfeeding and found the support of the local NHS breastfeeding team invaluable. Do you have anything like that locally?,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,loisjasmine_,I’m really sorry that you haven’t had the support you need. You’re doing an amazing job and you deserve support to feed your baby in the way that you want to. Would you consider giving the national breastfeeding helpline a call to talk things through? Sending lots of love xx,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,mum.of.4.girls,Sending a big hug. Don’t think I’ve got any decent advice - wish I did. Xxx,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,marley.arabella.and.mummy,I've found second time round it's been 10x harder. I also don't pump alot and it upsets me. Let me send you something I saw today.... remember not everyone can pump and pump alot!!! Keep giving her the boobie ❤️ you got this mumma you really have xxxx,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,d1zzy22,"Jojo you have done everything that you can, you've tried everything that you can , you've been to specialist, had Merryn' s tongue tie sorted , pumped with every pump you could try, power pumped, it is hard to think of anything else to try, if you feel you can carry on its up to you, if you decide to formula feed its also up to you, I know thats the hard choice, it must be the right choice for you , Merryn, Sennen and Dan but also its important to be a happy, healthy and menally well mummy who is rested and supported mentally, physically and logistically, you are capable of so much dont doubt yourself you have done an amazing job, noone could be trying harder than you have been, love you , Mum xxxx",
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,hannah_.thomp,You are doing amazingly. Super Mum. 🦸🏼‍♀️ Sending you a hug. ❤️,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,emmareed_writes,"Oh bless you, it can be so hard and you’re so right about the stress affecting you. When William was in nicu I had no choice but to pump and I’m no good at pumping at all! It was rubbish. Once he was home and I could relax I produced so much more. Take your time with it all, maybe have a chat with a local support peer? Or maybe just a friend? It can really help to hear others opinions or gain their advice. Xxx",
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,a.tale.of.2,I really do sympathise with you. We really didn’t establish breastfeeding until 3-4 months and it was super rocky. And the endless hoops you have to jump through for support 😣 It does get easier. It can get worse before it gets better so just do what will keep your mental health in the best place. You’ve done so well to get 8.5 weeks x,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,splendid.lee,"Sending hugs 💕 breastfeeding can be so hard, and there really isn’t enough support or resources available 😔",
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,katherinengb,Sending you loads of love. You’re an inspiration x,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,winniepickles_mcn,"For some people breast feeding is really tough. I was almost exclusively pumping for the first 4 months of my little boys life. It is TOUGH so give yourself a break, you are doing great.  You will crack what works for both of you. I found when I tried to switch to just breastfeeding my supply would suffer. I think my boy just didn’t have a good enough latch to keep the supply. I would then spend the next few days power pumping to up it again. With time he grasped it though and we did eventually get to a stage where he was exclusively breast fed without pumping. ❤️",
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,sparrowroadhandmade,Oh sending lots of positive vibes your way! ❤️❤️,
https://www.instagram.com/p/CfJwiZlsdex/,CfJwiZlsdex,clothbumscic,"Do you have any formal support available? If not, I’m a registered bfn helper. Happy to chat anytime",
https://www.instagram.com/p/CarfBSbuKDt/,CarfBSbuKDt,lucyruddleibclc,#baby #breastfeeding #parenting #newborn #babyformula #feeding #nursing #nutrition #bottlefed #babyfood #triplefeeding #combifeeding #pumpingmilk #pumping #expressed milk #pumpingmama,
https://www.instagram.com/p/CapYCQkrzU2/,CapYCQkrzU2,safebreastfeeding,"I made a site specifically geared towards educating people about the reality of low supply, and how to protect their babies AND breastfeeding relationship (I’m an IBCLC) https://safebreastfeeding.org",
https://www.instagram.com/p/CapYCQkrzU2/,CapYCQkrzU2,kustomph1tt3d,Have you ever heard of using Tens unit to help increase milk?,
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,emilliamay,I know this is me! I only wish the medication professionals would agree too! I appreciate your the support you provide in social media posts and articles.,
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,crysstttaaalll,I have IGT & Hashimotos thyrioditis,
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,chels_m_clark,"What is considered a low supply? I feel like I am, but my doctor and lactation consultant keep encouraging me to keep trying...",
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,thegoldtoucan,Any info on Domperidone? For low milk supply ? X,
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,rhiasana_yoga,How is this diagnosed? And by whom? I have struggled the whole twelve months I have been breastfeeding (especially the first 7months where I was triple feeding) and yet no one ever mentioned this condition…,
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,jnonymous,"I felt so blindsided. I tried everything, And I still look back and wonder where things went wrong but it very well may have been CLMS the whole time. I worry about my next baby, how can I be proactive for #2? What testing should I do ahead of time? Thank you for your work 🙏🏼",
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,nimazjlta,"Even got a domperidone from pediatrician, it doesnt works. Thankfully baby is 6mo rn. So, it's solid time!! ( Worry less 😂)",
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,thegoldtoucan,What tests would be offered ? I am interested to know as been offered none ❤️,
https://www.instagram.com/p/ChU2VdrOg_g/,ChU2VdrOg_g,emjaybeebee,👌🏼👌🏼 So perfectly and efficiently said. I feel seen and supported. And informed!,
https://www.instagram.com/p/CepWhKisoXf/,CepWhKisoXf,sguiod,❤️keep it up! Every second is worth it!,
https://www.instagram.com/p/CepWhKisoXf/,CepWhKisoXf,kgagnon1953,Cherish every moment with your little loves!,
https://www.instagram.com/p/CepWhKisoXf/,CepWhKisoXf,valeriedavis1971,Keep it real always Denise! You are an inspiration!,
https://www.instagram.com/p/CepWhKisoXf/,CepWhKisoXf,wholesomeolsonmama,#postpartum #4thtrimester #fourthtrimester #momof3 #healthymama #postpartumhealth #pregnancy #gratefulmama #triplefeeding #breastfeeding #momblogger,
https://www.instagram.com/p/ChM-VX5A5CX/,ChM-VX5A5CX,jazmindegioia,"Bub is 8 weeks now, my best bet is my gastric bypass has caused low milk supply. I decided I was going to stop triple feeding at every feed this last week, I’ve dropped the expressing all together, formula feeding every second feed then breastfeeding every second feed and supplementing with formula if needed but most breastfeeds now she has barely been drinking the supplement and some feeds I haven’t bothered offering it at all when she falls asleep. It’s been such a relief to finally find something that feels manageable long term. I was at breaking point before this change and couldn’t do it all anymore. This page has been so helpful!",
https://www.instagram.com/p/ChM-VX5A5CX/,ChM-VX5A5CX,optimalweightloss4u,Still working through this… But thank you 🙏🏽,
https://www.instagram.com/p/ChM-VX5A5CX/,ChM-VX5A5CX,jgriffink808,"I needed this today, thank you. 🙌",
https://www.instagram.com/p/ChM-VX5A5CX/,ChM-VX5A5CX,bewithbaby,❤️ I Love this ✨,
https://www.instagram.com/p/CeoZbWaL9Lg/,CeoZbWaL9Lg,joker_my_72,Promote it on @carolina._vibes 💯,
https://www.instagram.com/p/CeoZbWaL9Lg/,CeoZbWaL9Lg,milkylove.co,#breastfeedingsupport #lactationsupport #modernmotherhood #modernmom #colostrumharvesting #antenatalmilkexpression #handexpressing #lactationconsultant #breastfeedingeducation #physiologicalbirth #breastfeedingmama #combofeeding #triplefeeding #powerpumping #breastpumpbag #milkylovelactation #milkylovecolostrumkit #colostrumkit #milksupply #breastfeedingishard #hardbutworthit #bondingwithbaby #lowmilksupply,
https://www.instagram.com/p/Cc7npkYPZSv/,Cc7npkYPZSv,__trichellew,We have attachment issues and I have been advised to top up my littles one feeds by 60ml 3-5 a day. She’s 3.1kgs 6 weeks old. Would you consider that enough?,
https://www.instagram.com/p/Cc7npkYPZSv/,Cc7npkYPZSv,kiki_minter,What about a 4 month old? Would 60ml still be considered too much as a top up?,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,positively_katiebee,You’re doing so well ❤️,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,mum.of.4.girls,Well done. I can’t imagine having to pump on top of demand feeding and caring for a toddler. You are doing a fantastic job.,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,the_two_minis_and_me,You should be so proud!! Every single drop counts. My page is @supported.lactation is you need someone to listen xx,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,pippa777,This is awesome! Well done xxx,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,two_yorkshire_wildlings,Woohoo well done mama that's amazing! You're doing so well 🙌❤️,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,mrs_griffff,60ml is about the amount I produce in one session too. Keep going mama your doing amazing ❤️,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,a.tale.of.2,Great effort! Pumps hated me with both girls,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,cloth_bummum,"Go you 🥳 
I really struggled in the beginning but persevered at the same time every night (while husband put her to bed with the bottle I’d expressed the night before) and it came through. She is 6 months now and a sometimes it’s a chore, I can get 100ml in 30 minutes sometimes and other times I can be sitting for over an hour and get 60ml! Keep going though mama, think fast flowing thoughts 💦💦",
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,mamapickle_,👏👏 amazing! Well done mama 💪🏼,
https://www.instagram.com/p/CeW0il8MkxT/,CeW0il8MkxT,nature_inspired_play,"Wow, that's amazing. I breastfed my 1st for 2.5 years and I'm still breastfed my youngest at 16 months. I have always struggled to express, I get hardly any out and I have tried every type of pump. Well done 👍xx",
https://www.instagram.com/p/Ccf26ARu0bS/,Ccf26ARu0bS,laurence_e_dw,"Triple feeding is intense - a 2 person full-time job IMHO … we did it for a month and it was a grind, but ended up being worth it ❤️",
https://www.instagram.com/p/Ccf26ARu0bS/,Ccf26ARu0bS,beth_mcmillan,Have a plan with your care provider (IBCLC) for what this will look like as time goes on... it's a lot of work! and not something you want to do very long term. Consider supplementing at the breast? Hands free/ on pumping? Soooo much love and dedication! Hats off to these hard working parents!,
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,the_two_minis_and_me,Oh my what a journey!! You are amazing. Would a supply line work for you? It can be done with a $2 paediatric NG tube.,
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,mollymchughcoaching,"You’re killing it mama, you should be so proud👏👏 She’s fed, loved and happy, that’s what matters most. She’s also very lucky to call you her mama, as is Sennen💛",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,cloth.love.plus.more,"I remember this all too well! Both the boys had tongue tie but due to illness we couldn't hsve it separated until 6 weeks old.  I was warned it would take around 6 weeks for them to learn to latch efficiently; but actually it took them until around 20 weeks old to start feeding well enough to follow that line which also meant I couldn't tandem feed them easily.  They both dropped off the charts and at 7m old had just climbed a wee bit to just under 2nd. We triple fed until around 6m old. then I stopped expressing and at that point they would have a small  bottle of formula at lunchtime.  We went from 25% BM to 90% BM so it definitely can be done.  If you want to rry to up your supply to be able to BF more then I would recommend hiring a hospital grade pump or try power pumping ( I know really hard when you have a toddler to deal with too) .  There is so much talk about 'exclusive breast feeding' but I can say that combi feeding my boys was a far far greater achievement than EBFing Ellie as it was so so hard.  I was so lucky to have a great HV despite being in  lockdown.  I'm a huge advocate for combi feeding, so if you want to carry on doing what you are doing that is fab too.  Every drop of BM counts.  Sorry such a long comment! Just want you to know you're def not alone and hang in there if you can.  x",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,a.tale.of.2,"We had 2 sessions with a cranial osteopath and it really did help loosen up her stiff neck and jaw. 

It’s really hard and you should be extremely proud of yourself for persevering for so long despite all the struggles. We really didn’t establish breastfeeding until around 4-5 months. That’s when it got easier for us. I do wish they tell you that it doesn’t always come so naturally x",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,mamatoto_birthing,"Hope had an awful lot of tension in her neck when she was born and couldn't open her mouth quite enough to latch properly, one session with my osteo made all of the difference though and it was like feeding a new baby. Best of luck, you're doing amazingly well ❤️ xxx",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,kellys.winging.it,"Oh gosh what a journey and well done you for sticking with it. Breastfeeding is hard work, even when everything's going smoothly so you deserve a medal for your perseverance.",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,chelseyjeveratt,"Ah it’s so tough. I exclusively pumped for Aubrey until she was 5.5m, then she suddenly decided she’d latch good enough! She’s 22m now and pretty obsessed with ‘boobie’ 😂 it was super hard but I’d got it in my head. I assume you’ve joined some of the breastfeeding Facebook groups like breastfeeding yummy mummy’s and exclusively pumping mums uk (I know you don’t EP but they’ll have tips on the pumping bit). When you say not pumping much, how much? I assume you know about paced feeding and giving max 4oz at a time?",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,the_imperfect__mama,"It’s hard, I feel you this happen with my first he lost 13% by day 4 and then ended up in hospital because of this. I felt so guilty as I really didn’t want to offer formula but in the end I knew it’s was I had to do, we did manage to EBF after a few weeks of combined feeding but it was hard getting there. To be honest I struggled right up to 5/6 months and weight gain was slow or at a standstill. However I did find the older my little one got the easier the latch was for months I was in pain and we had lots of tears. 

Your doing an amazing job and combined feeding isn’t a bad thing! Any breast milk you can feed her is better than nothing. It’s so hard when it’s what you expected to be doing but then when it doesn’t work out as planned it so hard to accept. I didn’t see anyone for breastfeeding help apart from my little ones doctor as I couldn’t find any lactation consultant here in Spain so I used YouTube and google to build on my knowledge. I’m hoping this time with number 2 will be better but I know I may have to accept what happens happens. 

I hope it gets easier for you and the fact you can’t squeeze those 1 month cloths on her means your doing awesome!!! X",
https://www.instagram.com/p/CeVZQVPsPQR/,CeVZQVPsPQR,thewingingitmumma,Have you tried the koala hold? It was the only way I could get George to have a deep latch? Xx,
https://www.instagram.com/p/ChIctIhpL_v/,ChIctIhpL_v,lowsupplymom,"When she brought up the “not enough skin to skin” 😂 get ‘em, doc!!!",
https://www.instagram.com/p/ChI0s80rXcc/,ChI0s80rXcc,jfree620,I’m so loving this name and alll. ❤️🌻,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,s__quail,Yes currently to try and get my supply up,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,michelleread23,"Yep did the triple feeding for 6-8 weeks, it was so brutal! It was like you could never leave the house because the whole process took over an hour",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,nichol.writer,"Currently in the middle of this - been working with an LC for about a month now because baby lost a significant amount of weight (one pound in a week). There is a combination of things going on, and we are still in the process of finding solutions for all. I am one tired mama for sure and praying there is an end in sight soon! 😩🙏🏻",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,chelrooski,Triple fed both babes. Hard stuff.,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,katewendt921,"We did 10 months of triple feeding. Working with lactation, SLP, a pediatric dentist for tongue tie release and chiropractor. We almost gave up nursing so many times bc of how exhausting it was but now baby is 16 months and still nursing. So glad we kept with it and so grateful for all the support we had along the way ❤️",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,loan_ster,I did this for 18 months for my son and now just hit 1 year last week with my daughter. 😭😭 There's another way?!?!?!,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,klwright.20,"I did it for the first 4 months then my babe finally got the hang of it and weaned off. It saved my supply, my baby was able to gain weight and learn to transfer milk after a tt revision",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,thecityandtheocean,"On month 3 😵‍💫 seeing an OT, PT, ENT and GI in hopes of EBF. She had her tongue, lip and buccal lasered but can’t yet get her tongue up to the palate in back.",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,mygracefullife,"Did this for every feeding, every 3 hours on the dot for a full week and then for a few feedings a day for a while after that. The whole process took close to an hour!! Night time was terrible. So exhausting!",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,aubreypavlacka_,Currently on day 18 of triple feeding per recommendation of my IBCLC and it is roughhhh,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,jayanthid,"I did it for two and a half months, starting about a week after baby was born. She could not latch at all on the left, and was barely getting drops on the right. I had breastfed my first child, so I was determined to get to the bottom of what was happening with my daughter. The first month, I took it easy with putting her on the breast all the time, just pumping and bottles, but I tried latching two or three times a day. At six weeks, she suddenly understood latching, and I kicked into full gear for a month and a half. It was brutal, but — she slowly started to take more milk from the breast, less from the bottle, and my supply increased. BUT: IT WAS BRUTAL. I had to fit seven feeds in during day hours because she was a precocious sleeper and was sleeping all night, so I wasn’t waking her up for a night feed. I only had 30 minutes in-between each cycle. We finally discovered two months in that she had a pretty bad tongue tie and had to get it lasered. That very night — she fed normally on the left boob and took in two ounces. I was able to unwind from there. I think it’ll take me a lot of time to figure out if it was worth it. I’ve now been breastfeeding my daughter for over a year, and we love the relationship, but that mental drain…. I’ve never experienced anything like it. I am a very determined and ambitious person, and I never give up on things I know I can do (and I was unfortunately motivated by a few detractors in my family, one of whom called me a “cow” — that was negative motivation to keep going). I love breastfeeding and fully support it, but I don’t know if, in good conscience, I can recommend doing what I did to another mom. I have to take time to figure out if it was worth it.",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,mcalla29,I did this for about 6 weeks and it was awful!,
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,allisonsmith0412,"@thebetterboob how would you identify this is different than combo feeding? Because we started combo feeding at one month - as an choice intentional choice . The mental load that BF had was a weight lifted ! My son is almost 7 months and we still have a successful Bf relationship. But I can also successfully pump for him to take bottles when needed and he gets about one .
It’s so freeing to know it doesn’t have to be all or nothing . I do think if it feels like supply is less predictable or low it may feel mentally challenging. But for us it’s amazing",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,apraithel,"I triple fed my twins on the recommendation of an LC. At three months, I met with her again and she told me to keep doing it. I quit that day and went to exclusive pumping. I wish there had been another plan, but pumping worked for me and I maintained it for a year",
https://www.instagram.com/p/CdzJE6gr23V/,CdzJE6gr23V,nayema.creates,Omg this was me for almost months! Then we had a tongue tie release but my supply still hasn’t picked up. So I gave up on pumping and now Am combo feeding at breast and formula. How long is too long to triple feeding.,
https://www.instagram.com/p/CaHkeVpOwR0/,CaHkeVpOwR0,villagetenders,This is wonderful! I’m so glad to see others offering support to new parents.,
https://www.instagram.com/p/Cb8VvwFpbnB/,Cb8VvwFpbnB,heathercleez,Was this recorded? Any way to way watch it now? Would love to watch it for both my personal curiosity as i have had low supply and to get nursing CEU's 😊,
https://www.instagram.com/p/Cb8VvwFpbnB/,Cb8VvwFpbnB,holisticlactation,It was a great presentation!,
https://www.instagram.com/p/Cb-Ln_vgYnU/,Cb-Ln_vgYnU,jens_benanda,“Have you tried Body Armor? You should drink at least 2 of those a day” as if low milk supply is a body armor deficiency! The ignorance is infuriating. Your last slide is super unhelpful and demoralizing tho. I have CLMS and do not have chronic disease and hearing/seeing statements like that feel shameful and can lead to stigma,
https://www.instagram.com/p/Cb-Ln_vgYnU/,Cb-Ln_vgYnU,mrscc_ttc,@rainbowbaby.journey not sure if you would find this post comforting or not but wanted to share just in case it’s helpful,
https://www.instagram.com/p/Cb-Ln_vgYnU/,Cb-Ln_vgYnU,imperfectframes2,Which underlying illnesses have been co-related with CLMS?,
https://www.instagram.com/p/Cb-Ln_vgYnU/,Cb-Ln_vgYnU,laurenmcbaker,"Oh my, YES!!! This is exactly what I needed to hear. Not more advice. Not “helpful” recommendations suggesting I needed to try even harder. Just a simple acknowledgment of how hard it was, how much I had done and was doing, and to know that whatever choices I made in the future, I wouldn’t be judged for them.",
https://www.instagram.com/p/CaHV_SMMOnT/,CaHV_SMMOnT,mummymyhill,I love your page and would love to collaborate with you and get you earning from your phone ❤️ I have messaged you 🥰,
https://www.instagram.com/p/CaHV_SMMOnT/,CaHV_SMMOnT,lifeattarget,#LifeatTarget #Blogger #Newborn #MumLife #Mummyhood #Mumof2 #2YearOld #Breastfeeding #BreastfeedingMama #TripleFeeding #Postpartum #BoobinfIt @boobingit #TheOnlineMummyGroup @theonlinemummygroup #MotherhoodUnplugged #ParentBlogger #UKMumBlog #Parenting #ToddlerLife #ParentingLife #NorthWestMums #MummyBlogger #UKMummyBlogger #MumsofInsta  #MumsofIG #discoverunder2k,
https://www.instagram.com/p/ChAqmQPJR8M/,ChAqmQPJR8M,mdflash117,Glad this time is going better so far!,
https://www.instagram.com/p/ChAqmQPJR8M/,ChAqmQPJR8M,mn_mama29,All we can do as a mommy is try our best and that’s exactly what you’re doing. Keep up the good and hard work.,
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,elaynas.world,These snuggles make it all worth it though🥰 And I'm kinda in the same boat with feeding lol I'm at the point where I just rock a mom bra all day because the second the shirt goes back on its like her alarm for food goes back off lol,
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,lo_nigrosh,"It’s so hard to drown out the noise and lean into our intuition when we get so much advice, and especially when it changes from one baby to the next. Survival Saturday is well put! It looks like you’re not just surviving but that you and baby are managing just fine!!!!",
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,kalijarvis7,Freaking obsessed with baby B 😍,
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,ciara_lynn.c,This is so precious! 😍❤️,
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,kaylie.holtzen,You are so strong mama! Hang in there ❤️❤️❤️❤️,
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,momlife_usa_,Wow that's so lovely! want to Send u few items. Send D M.,
https://www.instagram.com/p/CeHzWtprLjo/,CeHzWtprLjo,crystalhoguebeauty,I exclusively pumped with my youngest. Could you use a hands free way of pumping on one side while breastfeeding on the opposite side and switch when you switch her to the opposite breast? Not sure if this is possible but if so it may help save time. It is really crazy how much changes though!,
